"Majonez Delikatny - Winiary";"332";"9.0";"33.0";"1.0"
"Majonez dekoracyjny - Winiary";"704";"2.9";"76.3";"1.5"
"Majonez dekoracyjny - Winiary";"704";"2.9";"76.3";"1.5"
"Majonez dekoracyjny";"703";"3.3";"76.0";"1.2"
"Majonez Babuni";"590";"4.5";"64.0";"0.7"
"Majonez - Thomy";"708";"1.2";"77.5";"1.1"
"Majonez - Ekowital";"612";"2.2";"66.0";"0.6"
"Majonez";"680";"3.0";"74.0";"0.6"
"Majeranek suszony";"271";"60.6";"7.0";"12.7"
"Magnez tabletki musujące";"193";"5.0";"0.5";"0.0"
"Maggi (przyprawa do zup)";"17";"1.5";"0.0";"2.7"
"Madero Sos Hamburger Classic";"294";"13.6";"25.5";"1.6"
"MACA Z POMIDORAMI I BAZYLIĄ CHABER";"357";"75.0";"0.7";"10.0"
"maca z otrębami KUPIEC";"378";"73.5";"2.2";"12.0"
"Maca z miodem";"382";"81.8";"0.8";"10.6"
"maca tradycyjna Kupiec";"385";"77.6";"1.6";"12.4"
"Maca tradycyjna";"347";"74.9";"1.2";"9.2"
"Maca razowa Sonko";"355";"71.3";"0.9";"11.8"
"Maca razowa Kupiec";"367";"74.0";"1.6";"10.0"
"Maca razowa";"374";"75.0";"1.5";"11.0"
"Maca (korzeń) w proszku BIO";"369";"76.0";"1.3";"10.0"
"Maca";"354";"72.4";"0.5";"11.5"
"M&M's z orzechami";"511";"60.0";"25.0";"10.0"
"M&M's orzeszki";"520";"58.1";"26.6";"10.0"
"M&M's czekoladowe";"478";"70.0";"20.0";"4.5"
"Łupacz surowy filet";"74";"0.0";"0.5";"16.3"
"Łódeczki ziemniaczane Harvest Basket Lidl";"147";"20.5";"5.7";"2.5"
"Łowickie WPC 80%";"391";"6.0";"7.0";"78.0"
"Łośoś gotowany na parze";"170";"0.0";"8.5";"23.4"
"Łosoś z puszki w wodzie";"154";"0.0";"9.9";"16.1"
"łosoś z piekarnika bez oleju";"261";"0.0";"17.0";"24.9"
"Łosoś z grilla";"274";"0.0";"19.8";"20.0"
"Łosoś z chili";"231";"2.1";"15.3";"21.0"
"Łosoś wędzony z pieprzem - Marinero";"195";"0.0";"11.0";"24.0"
"Łosoś wędzony røkt laks - First Price";"167";"0.0";"8.0";"23.0"
"Łosoś wędzony pacyficzny - Suempol";"156";"1.0";"8.0";"20.0"
"Łosoś wędzony pacyficzny";"165";"0.9";"9.0";"20.0"
"Łosoś wędzony na zimno - Biedronka";"188";"0.0";"12.0";"20.0"
"Łosoś wędzony na gorąco Stremellachs - Lidl";"218";"1.0";"12.4";"26.6"
"Łosoś wędzony na gorąco Oceansea - Lidl";"218";"0.1";"12.4";"26.6"
"Łosoś wędzony na gorąco (łagodny) - Marinero Selection";"232";"1.0";"14.0";"25.0"
"Łosoś wędzony na gorąco - Epigon";"217";"0.2";"13.2";"24.4"
"Łosoś wędzony fit - Superfish";"159";"0.0";"7.9";"22.0"
"Łosoś wędzony atlantycki";"200";"1.0";"13.0";"20.0"
"Łosoś wędzony - Tesco";"213";"0.5";"13.0";"24.0"
"Łosoś wędzony - Tesco";"180";"0.2";"9.9";"22.0"
"Łosoś wędzony - Mido";"159";"1.2";"9.0";"18.0"
"Łosoś wędzony - Alber Heijn";"185";"0.1";"11.0";"21.0"
"Łosoś wędzony";"162";"0.0";"8.4";"21.5"
"Łosoś w sosie własnym - Graal";"153";"0.0";"9.9";"16.0"
"Łosoś w sosie pomidorowym a'la pizza (konserwa) - Graal";"149";"6.2";"7.2";"13.7"
"Łosoś w kawałki - Aldi";"219";"0.0";"15.0";"21.0"
"Łosoś w kawałkach w oleju (konserwa) - Graal";"303";"0.0";"27.0";"15.0"
"Łosoś w galarecie - Superfish";"89";"3.7";"4.1";"7.7"
"Łosoś w cieście francuskim";"224";"12.4";"12.9";"11.4"
"Łosoś świeży filet";"220";"0.0";"16.0";"19.0"
"Łosoś świeży";"127";"0.0";"4.4";"20.5"
"Łosoś surowy";"201";"0.0";"13.6";"19.9"
"Łosoś smażony";"251";"0.0";"16.5";"25.6"
"Łosoś sałatkowy wędzony";"180";"0.0";"12.6";"16.6"
"Łosoś sałatka rybna - Neptun";"189";"11.0";"13.0";"6.0"
"Łosoś różowy";"160";"4.5";"5.8";"22.3"
"Łosoś pieczony w piekarniku bez oleju";"261";"0.0";"17.0";"24.9"
"Łosoś pieczony";"220";"3.3";"13.7";"20.0"
"Łosoś pacyficzny dziki";"130";"0.0";"4.0";"23.0"
"Łosoś norweski wędzony- Lisner";"199";"0.0";"12.0";"22.2"
"Łosoś norweski wędzony na zimno - Koral";"160";"2.0";"8.0";"22.0"
"Łosoś norweski";"200";"0.0";"13.0";"20.0"
"Łosoś na parze";"187";"0.0";"11.0";"22.0"
"Łosoś mrożony - Polar Seafood";"219";"1.7";"15.7";"17.8"
"Łosoś marynowany z koperkiem i sosem chrzanowo-śmietanowym";"148";"3.2";"8.4";"15.0"
"Łosoś marynowany";"128";"2.6";"9.1";"9.0"
"Łosoś macerowany - Almar";"178";"1.9";"11.0";"18.0"
"Łosoś kawałki w wodzie - Amerigo";"154";"0.0";"10.0";"16.0"
"Łosoś kawałki w sosie słodkim chili (konserwa) - Neptun";"100";"8.6";"1.6";"13.0"
"Łosoś kawałki w sosie pomidorowym - Amerigo";"147";"4.8";"8.3";"13.2"
"Łosoś kawałki w oleju - Biedronka";"301";"0.0";"27.0";"14.0"
"Łosoś kanapkowy wędzony - Marinero";"189";"0.0";"13.0";"18.0"
"Łosoś grillowany";"167";"9.0";"9.0";"10.0"
"Łosoś gotowany na parze";"170";"0.0";"8.5";"23.4"
"Łosoś gotowany";"186";"1.0";"12.0";"17.0"
"Łosoś filet z sosem chili i żurawiną";"209";"5.0";"15.0";"14.0"
"Łosoś filet";"201";"0.0";"13.6";"19.9"
"łosoś dzwonko na parze";"228";"0.0";"15.4";"22.6"
"Łosoś dziki wędzony";"170";"0.0";"9.6";"22.0"
"Łosoś dziki w sosie własnym";"132";"0.0";"7.0";"16.0"
"Łosoś dziki Graved";"154";"1.0";"5.0";"26.0"
"Łosoś dziki Alaska - Suempol";"114";"0.9";"3.4";"20.0"
"Łosoś atlantycki z czosnkiem niedźwiedzim";"207";"0.8";"12.9";"22.0"
"Łosoś Atlantycki wędzony - Suempol";"200";"0.8";"13.0";"20.0"
"Łosoś atlantycki (świeży)";"200";"1.0";"13.0";"20.0"
"łosoś atlantycki";"185";"0.0";"11.0";"21.0"
"Łosoś (konserwa)";"150";"5.0";"8.3";"13.3"
"Łosoś - sałatka meksykańska - Neptun";"131";"9.0";"6.9";"8.5"
"Łosoś - Biedronka";"220";"0.0";"16.0";"19.0"
"Łosoś";"202";"0.0";"14.0";"20.5"
"Łosos w sosie własnym - Kier";"233";"2.0";"17.9";"16.4"
"Łopatka z sarny (gotowana)";"120";"0.0";"2.4";"23.0"
"Łopatka wieprzowa wolno gotowana - Krakus";"158";"0.6";"8.6";"18.0"
"łopatka wieprzowa pieczona";"342";"0.0";"24.3";"29.2"
"Łopatka o smaku pieczeniowym wolno gotowana, Krucha Wołowina - Sokołów";"125";"2.2";"4.0";"20.0"
"Łazanki z kapustą, grzybami i kiełbasą";"151";"19.6";"4.0";"9.3"
"Łazanki z kapustą i grzybami";"136";"18.9";"4.8";"3.4"
"Lunch box z tuńczykiem Toppo - Lidl";"137";"4.1";"11.5";"4.2"
"Lukier waniliowy";"418";"67.9";"16.2";"0.0"
"Lukier kokosowy";"433";"52.7";"24.0";"1.5"
"Lukier czekoladowy";"397";"63.2";"17.6";"1.1"
"Lubczyk - liście";"42";"5.0";"0.8";"3.5"
"LU Petitki z mleczną czekoladą";"465";"69.5";"17.5";"7.0"
"Lód waniliowy w białej czekoladzie na patyku";"257";"24.0";"17.0";"2.8"
"Lód Rożek truskawkowy LIDL";"236";"36.7";"8.9";"2.4"
"Lód Rolada Tęcza";"176";"22.0";"9.0";"3.0"
"Lód Nordis Maxi";"188";"23.4";"9.4";"2.5"
"lód na patyku podwójny";"67";"17.0";"0.0";"0.0"
"Lód kanapka moja";"250";"43.0";"7.0";"4.0"
"lód kaktus";"128";"24.2";"3.4";"0.1"
"Lód Choco Crisp";"316";"32.0";"19.0";"5.0"
"Lód Augusto Guliver";"299";"31.1";"17.6";"2.9"
"Low GI Multiseed Bread Lidl uk";"287";"36.0";"8.5";"13.5"
"Low gi bred";"283";"40.0";"7.0";"11.0"
"Losos";"338";"0.0";"32.5";"11.4"
"Lomper Buer";"196";"40.0";"1.0";"5.0"
"lodycreme brule z sosem karmelowym";"212";"32.0";"8.0";"3.0"
"Lody z bitą śmietaną z polewą truskawkową";"175";"29.2";"5.1";"4.1"
"Lody z bitą śmietaną z polewą czekoladową";"180";"30.2";"5.5";"3.6"
"Lody z bitą śmietaną z karmelem";"196";"31.8";"6.0";"4.7"
"Lody wodne Rockey Lolly Tesco";"118";"21.6";"3.4";"0.1"
"Lody włoskie SOPRANO";"221";"22.0";"13.0";"4.0"
"Lody waniliowo-truskawkowe MANHATTAN";"164";"26.0";"6.0";"1.5"
"Lody waniliowo-czekoladowe Diuna";"161";"23.0";"6.0";"3.0"
"Lody waniliowo-czekoladowe - Marletto Duo - Biedronka";"170";"22.0";"8.1";"1.9"
"Lody waniliowo truskawkowo czekoladowe BEST SELLER";"173";"26.0";"6.6";"2.7"
"Lody waniliowe z polewą z dodatkiem czekolady - Koral";"247";"20.0";"17.0";"3.4"
"lody waniliowe z lidla";"160";"21.9";"7.2";"1.7"
"Lody waniliowe w czekoladzie mlecznej z migdalami";"340";"27.4";"22.4";"4.3"
"Lody waniliowe Max Snack Ice";"168";"22.1";"8.1";"1.7"
"Lody waniliowe First Price vaniljeis";"156";"20.7";"6.2";"4.1"
"Lody waniliowe - Grycan";"264";"25.8";"15.8";"4.6"
"Lody waniliowe";"207";"23.6";"11.0";"3.5"
"Lody w wafelku śmietankowo truskawkowy";"199";"27.6";"8.3";"3.3"
"Lody Twix";"290";"30.8";"16.5";"3.9"
"lody twister";"95";"23.0";"0.5";"0.5"
"Lody truskawkowe (kostka śnieżna)";"188";"20.7";"10.4";"2.6"
"Lody truskawkowe - Grycan";"227";"25.9";"12.0";"3.6"
"Lody truskawkowe";"192";"27.6";"8.4";"3.2"
"Lody Top Milker - joghurt i mango";"137";"23.0";"3.9";"2.6"
"Lody toffi Big Milk (polewa toffi)";"252";"26.0";"15.0";"2.0"
"Lody Tiramisu - Grycan";"257";"29.1";"13.5";"4.6"
"Lody Three Chocolates - Alizee";"236";"31.4";"10.6";"3.2"
"Lody The Bice vanilia, caramel, nugat (Ballino)";"171";"25.0";"6.0";"3.0"
"lody tesco magical czekoladowe";"232";"22.3";"14.1";"3.0"
"Lody Tartufo";"237";"23.0";"14.0";"3.0"
"Lody świderki";"168";"24.1";"7.0";"2.2"
"Lody Świderek waniliowe w polewie tropikalnej";"168";"24.1";"7.0";"2.2"
"Lody śnieżka";"191";"24.2";"8.3";"4.2"
"lody śmietankowo - toffi";"146";"15.1";"8.6";"2.1"
"lody śmietankowe z wiśniami Grand";"183";"24.0";"8.2";"3.2"
"Lody śmietankowe z truskawkami Big Milk";"156";"26.0";"5.0";"2.0"
"Lody śmietankowe z bakaliami - Symfonia";"197";"22.0";"10.0";"4.0"
"lody śmietankowe w waflu";"203";"27.7";"8.7";"3.4"
"Lody Śmietankowe TRIO biscotta - Algida";"160";"26.0";"5.0";"2.5"
"Lody śmietankowe Toffi - Symfonia";"188";"24.0";"9.0";"3.0"
"Lody śmietankowe muuucia";"86";"12.0";"3.4";"0.9"
"Lody śmietankowe Marletto Biedronka";"156";"20.0";"7.0";"3.0"
"Lody śmietankowe Kostka śnieżna - Koral";"198";"25.9";"8.8";"3.8"
"Lody śmietankowe (kostka śnieżna)";"187";"20.4";"10.4";"3.7"
"Lody śmietankowe - Koral";"182";"20.3";"9.6";"3.6"
"Lody śmietankowe - Amore Gusto";"174";"21.0";"8.6";"3.1"
"Lody śmietankowe";"155";"17.2";"8.6";"3.2"
"Lody Śmietankowa Trio Tropicana - Algida";"130";"26.0";"1.5";"1.5"
"Lody Strawberry Cheesecake - Haagen-Dazs";"235";"26.1";"12.9";"3.4"
"Lody straciatella - Alizee";"230";"33.1";"9.3";"2.8"
"Lody stracciatella - LIDL";"218";"25.0";"12.0";"2.5"
"Lody stracciatella - Grycan";"176";"17.0";"11.0";"3.0"
"lody sorbetowe z mango i marakui SAN SORBETTINO";"98";"23.4";"0.2";"0.3"
"lody sorbetowe smoothie truskawkowe Biedronka";"91";"22.0";"0.5";"0.0"
"lody sorbetowe Roller";"148";"29.0";"3.1";"1.1"
"Lody sorbetowe mango marakuja - Sorbettino z Biedronki";"98";"23.0";"0.0";"0.0"
"Lody sorbetowe mango marakuja";"98";"23.4";"0.2";"0.3"
"lody sorbetowe malina SORBETTO";"120";"28.0";"0.0";"1.0"
"Lody Sorbet z wiśni - Grycan";"117";"28.1";"0.2";"0.4"
"Lody Sorbet z Truskawek - Grycan";"110";"26.3";"0.1";"0.4"
"Lody Sorbet z czarnej porzeczki - Grycan";"114";"26.4";"0.1";"0.5"
"Lody Sorbet z ananasów - Grycan";"128";"30.5";"0.3";"0.4"
"Lody Sorbet truskawkowy";"131";"30.8";"0.2";"0.4"
"lody sorbet porzeczkowy SORBETTO";"120";"28.0";"0.0";"0.8"
"Lody Sorbet mango-marakuja";"119";"27.8";"0.3";"0.3"
"Lody Sorbet mango - Grycan";"76";"18.9";"0.0";"0.1"
"Lody Sorbet mango";"119";"27.8";"0.3";"0.3"
"Lody Sorbet malinowy";"145";"33.0";"0.2";"0.7"
"Lody Sorbet jagodowy";"218";"24.0";"13.0";"1.0"
"Lody Sorbet gruszkowy - Grycan";"81";"20.0";"0.0";"0.0"
"Lody Sorbet gruszkowy";"116";"28.6";"0.0";"0.0"
"Lody Sorbet czarna porzeczka";"124";"28.7";"0.1";"0.5"
"Lody sorbet ananasowy - Carte Dor";"110";"26.0";"0.5";"0.5"
"Lody SOPRANO";"222";"22.2";"13.0";"4.1"
"lody solony karmel";"135";"22.9";"2.8";"2.7"
"Lody SOLO";"135";"33.1";"0.3";"0.0"
"lody sojowe z wiśniami";"186";"22.0";"9.5";"2.8"
"Lody Sernik z rodzynkami";"224";"27.1";"11.1";"3.7"
"Lody SANDWICH vanilla strawberry chocolate Ballino";"191";"25.6";"8.2";"3.3"
"Lody SANDWICH FRESH CREAM Ballino";"203";"27.7";"8.7";"3.4"
"Lody sandwich Anita (netto)";"185";"25.5";"7.8";"3.1"
"Lody sandwich - Oreo";"337";"36.0";"20.0";"2.7"
"Lody Sandwich";"91";"13.0";"4.0";"1.0"
"Lody ryżowe";"219";"37.7";"7.2";"0.7"
"Lody różane - Grycan";"269";"29.8";"14.6";"4.2"
"Lody Rożek waniliowy - Żabka";"203";"26.6";"9.7";"2.1"
"Lody Rożek truskawkowy 110 ml";"133";"21.0";"4.0";"2.0"
"Lody rożek truskawkowy";"290";"40.0";"13.0";"2.8"
"Lody Rożek śmietankowy - Koral";"267";"34.0";"13.0";"3.5"
"Lody rożek Princessa Zebra";"265";"36.4";"11.4";"3.2"
"Lody Rożek pistacjowy - Lidl";"313";"38.0";"15.9";"3.5"
"Lody Rożek o smaku orzechowym - Marletto";"140";"17.4";"7.0";"1.8"
"Lody rożek Marletto śmietankwo truskawkowe";"208";"29.0";"8.9";"2.9"
"lody rożek Marletto o smaku orzechowym";"224";"27.7";"11.2";"3.2"
"Lody rożek łaciate śmietankowe i o smaku krówki z sosem o smaku toffi";"272";"37.0";"12.0";"4.0"
"Lody rożek Kit-Kat";"310";"39.5";"14.8";"3.8"
"Lody Rożek czekoladowy Chocolate Corner - Ballino - Lidl";"274";"38.8";"11.2";"3.3"
"Lody Rożek czekoladowy - Koral";"264";"33.0";"13.0";"3.8"
"Lody Rożek bakaliowy Lody Jak Dawniej - Koral";"267";"28.0";"15.5";"4.0"
"Lody rożek";"148";"23.1";"5.0";"1.6"
"lody roller owoce leśne Lidl";"129";"22.0";"3.7";"1.8"
"Lody Rolada z jabłkami od siwej";"150";"30.0";"3.0";"2.0"
"Lody Rolada lodowa waniliowa z czekolada - Viennetta";"250";"27.0";"14.0";"2.5"
"Lody Rolada Lodowa o smaku waniliowym i cappucino - Coldino";"197";"21.5";"11.0";"2.8"
"lody rolada krolewska";"215";"23.0";"12.0";"3.7"
"Lody rakieta 55 g";"110";"22.0";"3.0";"0.0"
"Lody Princessa Kokosowa Biała";"292";"33.7";"15.6";"3.1"
"Lody Princessa Kokosowa";"127";"16.2";"6.1";"1.7"
"Lody pomarańczowe - Morisson";"95";"22.3";"0.2";"0.7"
"Lody polewa dół";"140";"24.0";"4.0";"2.0"
"Lody pistacjowe Ballino";"239";"25.0";"13.7";"3.8"
"Lody pistacjowe - Grycan";"265";"26.0";"16.0";"5.0"
"Lody piernikowe - Grycan";"158";"16.3";"9.1";"2.6"
"Lody owoce leśne - Grycan";"235";"26.3";"12.5";"3.8"
"lody oskar śmietankowe w polewie sorbetowej z czarnej porzeczki";"158";"23.0";"6.0";"2.0"
"Lody Oskar o smaku jagodowym w białej czekoladzie";"166";"16.3";"10.6";"1.3"
"Lody orzechowo waniliowo kawowe Diuna";"173";"21.0";"8.7";"2.5"
"Lody orzechowe";"253";"25.1";"15.0";"4.5"
"Lody Oreo Sandwich";"337";"50.0";"12.7";"5.8"
"Lody Oreo na patyku";"337";"36.3";"20.0";"2.7"
"Lody Oreo";"337";"36.3";"20.0";"2.7"
"Lody o smaku śmietankowym MIAMI";"154";"22.0";"6.2";"2.1"
"Lody o smaku panna cotta Grand";"196";"26.0";"8.9";"3.1"
"Lody o smaku czekoladowo-adwokatowym (Kulka Tartuffa)";"83";"10.9";"4.1";"1.3"
"Lody nugat Big Milk";"150";"24.0";"4.0";"3.0"
"Lody Nesquik";"182";"29.0";"6.1";"2.9"
"Lody na patyku Daim";"268";"34.1";"13.4";"2.6"
"Lody Muuucia Kanapka śmietankowa";"90";"13.2";"3.6";"1.2"
"Lody Mövenpick pistacja";"225";"25.2";"12.4";"2.7"
"Lody milka Ice Cream czekolada i wanilia";"132";"17.0";"6.0";"2.0"
"Lody milk chocled - Morisson";"340";"31.9";"22.1";"2.8"
"Lody miętowe - Grycan";"163";"15.9";"9.8";"2.7"
"Lody McFlurry Lion";"177";"28.5";"5.4";"3.4"
"Lody McFlurry KitKat z polewą karmelową";"227";"39.4";"6.3";"3.5"
"Lody McFlurry Hit Karmel";"550";"90.0";"17.0";"9.1"
"Lody McFlurry Bounty - McDonald's";"285";"43.0";"10.0";"5.6"
"Lody Maxim z migdałami";"235";"19.4";"15.8";"3.3"
"Lody Mars";"272";"30.9";"14.8";"3.3"
"Lody Manhattan Pina Colada";"159";"26.0";"5.3";"1.8"
"Lody Manhattan Ice Dream wiśniowo jogurtowe";"163";"24.9";"6.0";"2.4"
"Lody Manhattan Ice Dream śmietankowo - jagodowe";"193";"23.5";"10.0";"2.1"
"Lody Manhattan Ice Dream Chocolate & Carmel with Peanuts";"106";"13.2";"5.0";"1.7"
"Lody Malaga - Zielona Budka";"122";"15.0";"6.3";"1.2"
"Lody malaga - Grycan";"260";"29.0";"14.0";"4.0"
"Lody Magnum Yoghurt Fresh";"290";"30.0";"18.0";"3.0"
"Lody Magnum white";"300";"30.0";"19.0";"4.0"
"Lody Magnum Vanilla & Chocolate";"250";"32.0";"11.0";"3.0"
"Lody Magnum Strawberry & White";"281";"35.0";"14.0";"3.1"
"Lody Magnum pink";"320";"27.0";"23.0";"3.0"
"Lody Magnum mint";"300";"30.0";"18.0";"4.0"
"Lody Magnum mini classic";"340";"31.0";"22.0";"3.5"
"Lody Magnum mini almond";"350";"32.0";"23.0";"5.0"
"Lody Magnum Marc de Champagne";"320";"28.0";"22.0";"3.0"
"Lody Magnum Infinity Chocolate & Caramel";"340";"30.0";"22.0";"4.0"
"Lody Magnum Gold";"320";"30.0";"21.0";"3.5"
"Lody Magnum First Kiss Creme Brulee";"301";"35.0";"16.0";"3.4"
"Lody Magnum Double Peanut Butter";"336";"32.0";"21.0";"4.2"
"Lody Magnum Double Chocolate";"350";"32.0";"23.0";"3.5"
"Lody Magnum Double Caramel";"338";"36.0";"20.0";"3.2"
"Lody Magnum Classic";"300";"27.0";"19.0";"4.0"
"Lody Magnum Chocolate";"280";"31.0";"14.0";"4.0"
"Lody Magnum BLACK ESPRESSO";"300";"28.0";"19.0";"3.5"
"Lody Magnum Almond";"330";"30.2";"21.1";"4.8"
"Lody łaciate - Koral";"182";"20.0";"10.0";"4.0"
"Lody Lion - Nestle";"211";"24.5";"11.3";"2.1"
"Lody lewiatan rożek";"226";"30.0";"10.0";"3.0"
"Lody Lemon Pie - Carte D'Or";"165";"29.0";"4.1";"1.6"
"Lody Kwaśniak";"88";"22.0";"0.0";"0.0"
"Lody kubek - Koral";"184";"23.6";"8.7";"2.5"
"Lody Krejzol";"112";"22.6";"2.3";"0.2"
"Lody Kornwalijskie Kelly's";"226";"20.1";"14.9";"2.9"
"Lody Kolorowe Lato śmietankowo-truskawkowo-czekoladowe";"169";"24.8";"6.5";"2.7"
"Lody Kolorowe Lato o smaku śmietankowo-czekoladowym";"178";"20.8";"9.0";"3.4"
"Lody koktajlowe Krówka - Kukułka - Koral";"208";"26.0";"10.0";"3.4"
"Lody koktajlowe - Koral";"195";"26.5";"8.5";"3.0"
"Lody koktajlowe";"210";"26.0";"10.0";"3.0"
"Lody Kokosowe Yee Kwan";"191";"22.2";"9.7";"3.6"
"lody kokosowe";"158";"20.8";"7.9";"0.8"
"Lody Kit Kat";"199";"25.9";"9.4";"2.1"
"Lody Kersenijs Hertog";"78";"12.5";"2.9";"0.5"
"Lody kawowe";"293";"5.0";"29.0";"4.0"
"Lody Kanapka Lodowa";"191";"24.2";"8.3";"4.2"
"Lody kaktus dłuuuga polewka";"179";"23.9";"8.6";"0.1"
"Lody Kaktus";"128";"24.2";"3.4";"0.1"
"Lody jogurtowo-wiśniowe MANHATTAN";"166";"26.2";"5.9";"2.0"
"Lody jogurtowo-truskawkowe MANHATTAN";"184";"23.0";"9.1";"2.5"
"Lody jogurtowo-truskawkowe BIG MILK";"156";"26.0";"4.6";"2.1"
"Lody jogurtowo-morelowe i mango";"174";"32.7";"3.9";"1.6"
"Lody jogurtowo-karmelowe Big Milk";"160";"25.0";"6.0";"3.0"
"Lody jogurtowo - ananasowe";"164";"25.2";"6.0";"2.3"
"Lody jogurtowe z wiśniami";"122";"14.1";"6.4";"2.0"
"Lody jogurtowe z sosem mango";"120";"13.5";"6.4";"2.0"
"Lody jogurtowe z sorbetem z owoców leśnych";"150";"25.3";"4.0";"2.3"
"lody jogurtowe z miodem i orzechami pini Lidl";"218";"30.0";"9.1";"3.8"
"Lody jogurtowe TOLONIS (Biedronka)";"135";"22.8";"2.6";"4.2"
"lody jogurtowe magnificent";"257";"38.0";"10.0";"4.0"
"Lody jogurtowe - Lidl";"185";"24.0";"8.0";"4.1"
"Lody jogurtowe - Grycan";"203";"23.0";"11.0";"3.0"
"Lody jogurtowe - Ballino";"185";"24.0";"8.0";"4.1"
"lody jak dawniej truskawkowe";"187";"25.0";"8.5";"2.7"
"Lody jak dawniej śmietankowe - Koral";"245";"25.0";"15.0";"4.0"
"Lody jak dawniej miętowe";"284";"29.0";"17.0";"3.7"
"Lody jagodowe - Grycan";"137";"15.4";"7.3";"2.2"
"Lody Iza";"184";"23.7";"8.8";"2.5"
"Lody Intenso Gold Tiramisu - Zielona Budka";"111";"15.0";"5.1";"1.0"
"Lody Il meglio";"293";"28.0";"18.0";"4.0"
"lody ikea";"135";"22.0";"4.0";"3.0"
"Lody Icepops Lemoniada limonkowa";"85";"20.6";"0.1";"0.1"
"Lody Happy Twist malinowe";"84";"24.2";"2.2";"0.6"
"Lody Happy Twist cytrynowe";"87";"17.5";"2.8";"0.7"
"Lody Haagen Dazs blueberries & cream";"245";"20.7";"16.1";"4.1"
"Lody Gulliver Yoghurt&Raspberry";"299";"31.1";"17.6";"2.9"
"lody gulliver white";"304";"33.0";"18.0";"3.0"
"Lody Gulliver Mint - Augusto";"310";"27.0";"21.0";"3.1"
"Lody Gulliver Mint";"310";"27.0";"21.0";"3.0"
"Lody Guliwer classic w mlecznej czekoladzie bez orzechów";"315";"31.0";"20.0";"3.2"
"Lody Guliwer Almonds";"234";"19.4";"16.0";"3.0"
"lody green cabana ballino";"213";"28.7";"9.2";"3.4"
"Lody Grand śmietankowo-waniliowe z wiśniami w polewie z dodatkiem czekolady";"178";"17.6";"10.9";"2.1"
"Lody Grand śmietanka";"285";"25.0";"19.0";"3.6"
"Lody Grand Pomarańcza";"175";"26.1";"6.8";"2.3"
"Lody Grand orzechowy";"302";"24.5";"20.7";"4.5"
"lody Grand o smaku deseru panna cotta z musem malinowym w czekoladzie";"299";"31.0";"18.0";"3.3"
"Lody Grand Gold";"383";"31.0";"26.3";"5.7"
"Lody Grand bananowo - czekoladowe w czekoladzie";"172";"14.8";"11.8";"2.2"
"Lody Grand ajerkoniak";"272";"25.3";"17.6";"3.2"
"Lody Gigant";"140";"21.3";"4.5";"3.7"
"Lody Gemini";"155";"38.5";"0.0";"0.3"
"lody gałkowe w wafelku - sorbet truskawkowy";"92";"22.3";"0.1";"0.2"
"Lody gałkowe śmietankowe";"279";"28.4";"16.1";"4.9"
"lody gałkowe";"279";"28.4";"16.0";"4.9"
"Lody fruit Big Milk (w różowej polewie)";"133";"24.0";"3.4";"1.6"
"Lody Frugo wieloowocowe Czarne";"94";"23.0";"0.0";"0.1"
"Lody Frostello w wafelku - Biedronka";"199";"27.6";"8.3";"3.3"
"Lody En'Or White";"304";"33.1";"17.8";"2.9"
"Lody En'Or waniliowe w czekoladzie mlecznej z migdałami";"334";"32.3";"20.7";"4.1"
"Lody duże w kubku w polewie truskawkowej (McDonald's)";"148";"27.1";"3.2";"2.6"
"Lody duże w kubku w polewie karmelowej (McDonald's)";"285";"54.0";"6.0";"4.0"
"Lody duże w kubku w polewie czekoladowej (McDonald's)";"177";"28.4";"5.8";"3.2"
"Lody Domino Truskawkowe";"202";"27.4";"8.7";"3.2"
"Lody Domino Ajerkoniak";"166";"21.2";"7.2";"3.3"
"Lody Daim";"268";"34.1";"13.4";"2.6"
"Lody czekoladowo śmietankowe - Symfonia";"204";"23.1";"10.8";"3.1"
"Lody czekoladowe (kostka śnieżna)";"177";"19.6";"9.3";"3.9"
"Lody czekoladowe - Mövenpick";"302";"27.0";"19.2";"4.0"
"Lody czekoladowe - Grycan";"248";"28.2";"12.6";"5.0"
"Lody czekoladowe";"216";"28.0";"11.0";"3.8"
"Lody Country - Biedronka";"217";"22.9";"12.9";"2.2"
"Lody Cortina toffee";"228";"21.6";"14.6";"2.1"
"Lody Cortina o smaku tiramisu";"329";"32.6";"20.5";"3.4"
"Lody Cornetto Italiano czekoladowo - waniliowe";"290";"39.0";"13.0";"4.0"
"Lody Cornetto";"320";"38.0";"16.0";"5.0"
"lody cola";"27";"6.3";"0.0";"0.1"
"lody coko mango";"101";"17.2";"3.3";"0.6"
"Lody ciepłe w polewie czekoladowej mini";"334";"51.7";"12.7";"3.4"
"Lody ciepłe cytryna-limonka";"350";"55.5";"13.0";"3.1"
"Lody chrupiący karmel - Grycan";"271";"29.6";"15.0";"4.3"
"Lody chocolate brownie - Carte Dor";"194";"29.0";"6.5";"4.0"
"Lody Chocolate & Vanilla MILKA";"241";"30.0";"12.0";"3.1"
"Lody Choco Loco";"177";"15.0";"12.1";"1.7"
"Lody Choco Crisp Gelatelli";"320";"29.5";"20.5";"4.3"
"Lody chałwowe - Grycan";"272";"25.2";"16.4";"5.6"
"lody cezar z midałami";"297";"28.0";"19.0";"4.0"
"Lody Cassate";"137";"20.0";"5.0";"2.6"
